CODE,day,t,dn,dc,cc,BS,DP,DN,SS,SB
CODE_1.SZ,20241230,13:17:12:940,28026426,0,0,B,4.5,700,26795183,28026425
CODE_1.SZ,20241230,13:17:20:020,28039341,C,0, ,0,23700,787027,0
CODE_1.SZ,20241230,13:17:20:620,28040073,0,0,S,4.49,1000,28040072,27998318
CODE_1.SZ,20241230,13:17:24:340,28045982,0,0,S,4.49,100,28045981,27998318
CODE_1.SZ,20241230,13:17:31:310,28056289,0,0,S,4.49,400,28056288,27998318
CODE_1.SZ,20241230,13:17:39:780,28067984,0,0,S,4.49,200,28067983,27998318
CODE_1.SZ,20241230,13:17:42:220,28071124,0,0,S,4.49,600,28071123,27998318
CODE_1.SZ,20241230,13:17:46:940,28078787,C,0, ,0,6500,108376,0
CODE_1.SZ,20241230,13:17:51:010,28084290,C,0, ,0,1000,0,24422297
CODE_1.SZ,20241230,13:17:53:440,28087893,C,0, ,0,800,27777374,0
CODE_1.SZ,20241230,13:17:56:580,28092282,0,0,S,4.49,500,28092281,27998318
CODE_1.SZ,20241230,13:17:57:790,28093967,0,0,S,4.49,8700,28093966,27998318
CODE_1.SZ,20241230,13:18:02:690,28101479,0,0,B,4.5,1100,26795183,28101478
CODE_1.SZ,20241230,13:18:02:690,28101480,0,0,B,4.5,800,26815717,28101478
CODE_1.SZ,20241230,13:18:02:690,28101481,0,0,B,4.5,100,26815718,28101478
CODE_1.SZ,20241230,13:18:07:510,28112315,C,0, ,0,3000,0,27919541
CODE_1.SZ,20241230,13:18:12:830,28124832,0,0,S,4.49,17300,28124831,27998318
CODE_1.SZ,20241230,13:18:12:830,28124833,0,0,S,4.49,2000,28124831,28003609
CODE_1.SZ,20241230,13:18:12:830,28124834,0,0,S,4.49,1200,28124831,28019201
CODE_1.SZ,20241230,13:18:21:020,28140145,C,0, ,0,1600,0,28115196
CODE_1.SZ,20241230,13:18:23:820,28144866,C,0, ,0,1000,0,28050391
CODE_1.SZ,20241230,13:18:24:170,28145344,C,0, ,0,100,43307,0
CODE_1.SZ,20241230,13:18:32:790,28158915,C,0, ,0,500,0,201441
CODE_1.SZ,20241230,13:18:47:170,28183675,0,0,B,4.5,100,26815718,28183674
CODE_1.SZ,20241230,13:18:47:680,28184372,C,0, ,0,2800,0,27838297
CODE_1.SZ,20241230,13:18:51:510,28190540,C,0, ,0,800,27249345,0
CODE_1.SZ,20241230,13:18:51:510,28190555,C,0, ,0,4900,27249357,0
CODE_1.SZ,20241230,13:18:51:550,28190623,C,0, ,0,6000,27754181,0
CODE_1.SZ,20241230,13:18:52:490,28192412,0,0,S,4.49,1800,28192411,28019201
CODE_1.SZ,20241230,13:18:52:490,28192413,0,0,S,4.49,9100,28192411,28023153
CODE_1.SZ,20241230,13:18:52:510,28192439,0,0,S,4.49,400,28192438,28023153
CODE_1.SZ,20241230,13:18:52:510,28192440,0,0,S,4.49,400,28192438,28024558
CODE_1.SZ,20241230,13:18:58:410,28202064,0,0,S,4.49,4600,28202063,28024558
CODE_1.SZ,20241230,13:18:58:410,28202065,0,0,S,4.49,8500,28202063,28025546
CODE_1.SZ,20241230,13:18:58:410,28202066,0,0,S,4.49,2000,28202063,28027685
CODE_1.SZ,20241230,13:18:58:410,28202067,0,0,S,4.49,500,28202063,28046821
CODE_1.SZ,20241230,13:18:58:410,28202068,0,0,S,4.49,300,28202063,28049013
CODE_1.SZ,20241230,13:18:58:410,28202069,0,0,S,4.49,2800,28202063,28054351
CODE_1.SZ,20241230,13:19:06:040,28218080,0,0,B,4.5,900,26815718,28218079
CODE_1.SZ,20241230,13:19:06:040,28218081,0,0,B,4.5,1000,26815723,28218079
CODE_1.SZ,20241230,13:19:06:950,28222418,0,0,B,4.5,100,26815723,28222417
CODE_1.SZ,20241230,13:19:06:980,28222509,C,0, ,0,1200,27791055,0
CODE_1.SZ,20241230,13:19:06:980,28222510,C,0, ,0,1100,27791058,0
CODE_1.SZ,20241230,13:19:08:050,28228468,C,0, ,0,300,27998346,0
CODE_1.SZ,20241230,13:19:08:050,28228470,C,0, ,0,300,27998345,0
CODE_1.SZ,20241230,13:19:08:050,28228472,C,0, ,0,600,27998347,0
CODE_1.SZ,20241230,13:19:08:050,28228474,C,0, ,0,400,27998349,0
CODE_1.SZ,20241230,13:19:08:050,28228475,C,0, ,0,100,27998351,0
CODE_1.SZ,20241230,13:19:08:050,28228476,C,0, ,0,1300,27998353,0
CODE_1.SZ,20241230,13:19:08:050,28228479,C,0, ,0,100,27998348,0
CODE_1.SZ,20241230,13:19:08:050,28228489,0,0,B,4.5,200,26815723,28228488
CODE_1.SZ,20241230,13:19:08:050,28228490,0,0,B,4.5,1500,26815725,28228488
CODE_1.SZ,20241230,13:19:08:050,28228491,0,0,B,4.5,7600,26917902,28228488
CODE_1.SZ,20241230,13:19:08:050,28228492,0,0,B,4.5,600,26921416,28228488
CODE_1.SZ,20241230,13:19:08:050,28228493,0,0,B,4.5,600,26977834,28228488
CODE_1.SZ,20241230,13:19:08:050,28228494,0,0,B,4.5,1000,27041116,28228488
CODE_1.SZ,20241230,13:19:08:050,28228495,0,0,B,4.5,200,27043292,28228488
CODE_1.SZ,20241230,13:19:08:050,28228496,0,0,B,4.5,1800,27128934,28228488
CODE_1.SZ,20241230,13:19:08:050,28228497,0,0,B,4.5,1000,27231936,28228488
CODE_1.SZ,20241230,13:19:08:050,28228498,0,0,B,4.5,1000,27248477,28228488
CODE_1.SZ,20241230,13:19:08:050,28228499,0,0,B,4.5,300,27252655,28228488
CODE_1.SZ,20241230,13:19:08:050,28228500,0,0,B,4.5,1200,27283946,28228488
CODE_1.SZ,20241230,13:19:08:050,28228501,0,0,B,4.5,2800,27284028,28228488
CODE_1.SZ,20241230,13:19:08:050,28228502,0,0,B,4.5,800,27284080,28228488
CODE_1.SZ,20241230,13:19:08:050,28228503,0,0,B,4.5,1900,27286304,28228488
CODE_1.SZ,20241230,13:19:08:050,28228504,0,0,B,4.5,1300,27291869,28228488
CODE_1.SZ,20241230,13:19:08:050,28228505,0,0,B,4.5,400,27291881,28228488
CODE_1.SZ,20241230,13:19:08:050,28228506,0,0,B,4.5,2000,27368059,28228488
CODE_1.SZ,20241230,13:19:08:050,28228507,0,0,B,4.5,12400,27499259,28228488
CODE_1.SZ,20241230,13:19:08:050,28228508,C,0, ,0,600,27998360,0
CODE_1.SZ,20241230,13:19:08:050,28228513,C,0, ,0,500,28019226,0
CODE_1.SZ,20241230,13:19:08:060,28228519,C,0, ,0,500,28015862,0
CODE_1.SZ,20241230,13:19:08:060,28228541,0,0,B,4.5,23000,27499259,28228540
CODE_1.SZ,20241230,13:19:08:060,28228543,0,0,B,4.5,100,27499259,28228542
CODE_1.SZ,20241230,13:19:08:060,28228545,0,0,B,4.5,400,27499259,28228544
CODE_1.SZ,20241230,13:19:08:060,28228547,0,0,B,4.5,16900,27499259,28228546
CODE_1.SZ,20241230,13:19:08:060,28228548,0,0,B,4.5,1500,27569147,28228546
CODE_1.SZ,20241230,13:19:08:060,28228549,0,0,B,4.5,500,27583610,28228546
CODE_1.SZ,20241230,13:19:08:060,28228550,0,0,B,4.5,200,27584181,28228546
CODE_1.SZ,20241230,13:19:08:060,28228551,0,0,B,4.5,400,27588973,28228546
CODE_1.SZ,20241230,13:19:08:060,28228552,0,0,B,4.5,300,27594663,28228546
CODE_1.SZ,20241230,13:19:08:060,28228553,0,0,B,4.5,1000,27600816,28228546
CODE_1.SZ,20241230,13:19:08:060,28228554,0,0,B,4.5,700,27630950,28228546
CODE_1.SZ,20241230,13:19:08:060,28228555,0,0,B,4.5,300,27631505,28228546
CODE_1.SZ,20241230,13:19:08:060,28228556,0,0,B,4.5,100,27631506,28228546
CODE_1.SZ,20241230,13:19:08:060,28228558,0,0,B,4.5,200,27639684,28228557
CODE_1.SZ,20241230,13:19:08:060,28228560,0,0,B,4.5,100,27639684,28228559
CODE_1.SZ,20241230,13:19:08:060,28228564,0,0,B,4.5,100,27639684,28228563
CODE_1.SZ,20241230,13:19:08:060,28228565,0,0,B,4.5,100,27669091,28228563
CODE_1.SZ,20241230,13:19:08:060,28228567,0,0,B,4.5,200,27669091,28228566
CODE_1.SZ,20241230,13:19:08:060,28228569,0,0,B,4.5,200,27669091,28228568
CODE_1.SZ,20241230,13:19:08:060,28228571,0,0,B,4.5,200,27669091,28228570
CODE_1.SZ,20241230,13:19:08:060,28228581,0,0,B,4.5,100,27669091,28228580
CODE_1.SZ,20241230,13:19:08:060,28228583,0,0,B,4.5,2200,27669091,28228582
CODE_1.SZ,20241230,13:19:08:060,28228585,0,0,B,4.5,1200,27671230,28228584
CODE_1.SZ,20241230,13:19:08:060,28228586,0,0,B,4.5,2300,27674447,28228584
CODE_1.SZ,20241230,13:19:08:060,28228587,0,0,B,4.5,100,27679638,28228584
CODE_1.SZ,20241230,13:19:08:060,28228588,0,0,B,4.5,500,27684140,28228584
CODE_1.SZ,20241230,13:19:08:060,28228589,0,0,B,4.5,6800,27712316,28228584
CODE_1.SZ,20241230,13:19:08:060,28228594,C,0, ,0,100,28020365,0
CODE_1.SZ,20241230,13:19:08:060,28228596,0,0,B,4.5,3200,27712316,28228595
CODE_1.SZ,20241230,13:19:08:060,28228597,0,0,B,4.5,100,27724183,28228595
CODE_1.SZ,20241230,13:19:08:060,28228598,0,0,B,4.5,1700,27731574,28228595
CODE_1.SZ,20241230,13:19:08:060,28228599,0,0,B,4.5,5000,27746685,28228595
CODE_1.SZ,20241230,13:19:08:060,28228600,0,0,B,4.5,900,27753123,28228595
CODE_1.SZ,20241230,13:19:08:060,28228601,0,0,B,4.5,100,27778923,28228595
CODE_1.SZ,20241230,13:19:08:060,28228602,0,0,B,4.5,800,27778945,28228595
CODE_1.SZ,20241230,13:19:08:060,28228604,0,0,B,4.5,100,27778945,28228603
CODE_1.SZ,20241230,13:19:08:060,28228605,0,0,B,4.5,100,27781984,28228603
CODE_1.SZ,20241230,13:19:08:060,28228606,0,0,B,4.5,900,27791193,28228603
CODE_1.SZ,20241230,13:19:08:060,28228607,0,0,B,4.5,5000,27799342,28228603
CODE_1.SZ,20241230,13:19:08:060,28228608,0,0,B,4.5,500,27829739,28228603
CODE_1.SZ,20241230,13:19:08:060,28228609,0,0,B,4.5,400,27910019,28228603
CODE_1.SZ,20241230,13:19:08:070,28228614,0,0,B,4.5,600,27910019,28228613
CODE_1.SZ,20241230,13:19:08:070,28228624,0,0,B,4.5,600,27910019,28228623
CODE_1.SZ,20241230,13:19:08:070,28228626,0,0,B,4.5,100,27910019,28228625
CODE_1.SZ,20241230,13:19:08:070,28228628,0,0,B,4.5,400,27910019,28228627
CODE_1.SZ,20241230,13:19:08:070,28228630,0,0,B,4.5,100,27910019,28228629
CODE_1.SZ,20241230,13:19:08:070,28228632,0,0,B,4.5,1900,27910019,28228631
CODE_1.SZ,20241230,13:19:08:070,28228633,0,0,B,4.5,100,27910110,28228631
CODE_1.SZ,20241230,13:19:08:070,28228638,0,0,B,4.5,1600,27910110,28228637
CODE_1.SZ,20241230,13:19:08:070,28228642,0,0,B,4.5,800,27910110,28228641
CODE_1.SZ,20241230,13:19:08:070,28228644,0,0,B,4.5,100,27910110,28228643
CODE_1.SZ,20241230,13:19:08:070,28228656,0,0,B,4.5,2300,27910110,28228655
CODE_1.SZ,20241230,13:19:08:070,28228672,0,0,B,4.5,100,27910110,28228671
CODE_1.SZ,20241230,13:19:08:140,28229153,0,0,B,4.5,100,27910110,28229152
CODE_1.SZ,20241230,13:19:08:180,28229290,0,0,B,4.5,3500,27910110,28229289
CODE_1.SZ,20241230,13:19:08:180,28229291,0,0,B,4.5,7200,27922765,28229289
CODE_1.SZ,20241230,13:19:08:180,28229292,0,0,B,4.5,3600,27957133,28229289
CODE_1.SZ,20241230,13:19:08:180,28229293,0,0,B,4.5,4600,27961846,28229289
CODE_1.SZ,20241230,13:19:08:180,28229294,0,0,B,4.5,900,28079789,28229289
CODE_1.SZ,20241230,13:19:08:180,28229295,0,0,B,4.5,1100,28094018,28229289
CODE_1.SZ,20241230,13:19:08:180,28229296,0,0,B,4.5,2200,28103545,28229289
CODE_1.SZ,20241230,13:19:08:180,28229297,0,0,B,4.51,2000,25117335,28229289
CODE_1.SZ,20241230,13:19:08:180,28229298,0,0,B,4.51,2400,25141407,28229289
CODE_1.SZ,20241230,13:19:08:180,28229299,0,0,B,4.51,3400,25163265,28229289
CODE_1.SZ,20241230,13:19:08:180,28229300,0,0,B,4.51,1200,25336204,28229289
CODE_1.SZ,20241230,13:19:08:180,28229301,0,0,B,4.51,200,25336293,28229289
CODE_1.SZ,20241230,13:19:08:180,28229302,0,0,B,4.51,3000,25489805,28229289
CODE_1.SZ,20241230,13:19:08:180,28229303,0,0,B,4.51,1800,25690398,28229289
CODE_1.SZ,20241230,13:19:08:180,28229304,0,0,B,4.51,11500,26511589,28229289
CODE_1.SZ,20241230,13:19:08:180,28229305,0,0,B,4.51,1400,26628927,28229289
CODE_1.SZ,20241230,13:19:08:230,28229610,C,0, ,0,1000,0,28229331
CODE_1.SZ,20241230,13:19:08:240,28229671,C,0, ,0,1200,0,26273101
CODE_1.SZ,20241230,13:19:08:340,28230356,C,0, ,0,1000,0,28229701
CODE_1.SZ,20241230,13:19:09:580,28236623,0,0,S,4.5,900,28236622,28229339
CODE_1.SZ,20241230,13:19:09:580,28236624,0,0,S,4.5,200,28236622,28236076
CODE_1.SZ,20241230,13:19:09:580,28236625,0,0,S,4.5,100,28236622,28236128
CODE_1.SZ,20241230,13:19:09:580,28236677,0,0,B,4.5,9000,28236622,28236676
CODE_1.SZ,20241230,13:19:10:460,28241063,0,0,S,4.5,100,28241062,28236678
CODE_1.SZ,20241230,13:19:10:470,28241097,C,0, ,0,3600,0,28236734
CODE_1.SZ,20241230,13:19:10:640,28241786,0,0,S,4.5,400,28241785,28236678
CODE_1.SZ,20241230,13:19:11:130,28243139,C,0, ,0,8600,0,28054351
CODE_1.SZ,20241230,13:19:12:150,28246129,C,0, ,0,2200,0,28178473
CODE_1.SZ,20241230,13:19:16:010,28258962,0,0,S,4.5,4100,28258961,28236678
CODE_1.SZ,20241230,13:19:16:010,28258963,0,0,S,4.5,6400,28258961,28236679
CODE_1.SZ,20241230,13:19:16:010,28258964,0,0,S,4.5,9000,28258961,28236730
CODE_1.SZ,20241230,13:19:16:010,28258965,0,0,S,4.5,100,28258961,28236894
CODE_1.SZ,20241230,13:19:16:760,28260955,C,0, ,0,100,0,28152573
CODE_1.SZ,20241230,13:19:17:490,28262999,C,0, ,0,16800,0,27992325
CODE_1.SZ,20241230,13:19:18:370,28264755,0,0,B,4.5,300,28258961,28264754
CODE_1.SZ,20241230,13:19:18:370,28264758,0,0,B,4.5,700,28258961,28264757
CODE_1.SZ,20241230,13:19:18:370,28264760,0,0,B,4.5,1400,28258961,28264759
CODE_1.SZ,20241230,13:19:18:370,28264762,0,0,B,4.5,900,28258961,28264761
CODE_1.SZ,20241230,13:19:18:370,28264764,0,0,B,4.5,200,28258961,28264763
CODE_1.SZ,20241230,13:19:18:370,28264766,0,0,B,4.5,200,28258961,28264765
CODE_1.SZ,20241230,13:19:18:370,28264768,0,0,B,4.5,500,28258961,28264767
CODE_1.SZ,20241230,13:19:18:370,28264770,0,0,B,4.5,200,28258961,28264769
CODE_1.SZ,20241230,13:19:18:370,28264772,0,0,B,4.5,200,28258961,28264771
CODE_1.SZ,20241230,13:19:18:370,28264774,0,0,B,4.5,500,28258961,28264773
CODE_1.SZ,20241230,13:19:18:370,28264776,0,0,B,4.5,300,28258961,28264775
CODE_1.SZ,20241230,13:19:18:370,28264778,0,0,B,4.5,200,28258961,28264777
CODE_1.SZ,20241230,13:19:18:370,28264780,0,0,B,4.5,300,28258961,28264779
CODE_1.SZ,20241230,13:19:18:370,28264782,0,0,B,4.5,400,28258961,28264781
CODE_1.SZ,20241230,13:19:18:370,28264784,0,0,B,4.5,300,28258961,28264783
CODE_1.SZ,20241230,13:19:18:370,28264819,0,0,B,4.5,800,28258961,28264818
CODE_1.SZ,20241230,13:19:18:390,28264889,C,0, ,0,100,28236185,0
CODE_1.SZ,20241230,13:19:18:420,28264940,C,0, ,0,1000,0,28264879
CODE_1.SZ,20241230,13:19:21:380,28270616,0,0,B,4.5,200,28270512,28270615
CODE_1.SZ,20241230,13:19:21:380,28270618,0,0,B,4.5,200,28270512,28270617
CODE_1.SZ,20241230,13:19:21:380,28270620,0,0,B,4.5,200,28270512,28270619
CODE_1.SZ,20241230,13:19:21:380,28270624,0,0,B,4.5,200,28270512,28270623
CODE_1.SZ,20241230,13:19:21:380,28270629,0,0,B,4.5,600,28270512,28270628
CODE_1.SZ,20241230,13:19:25:080,28277392,C,0, ,0,17000,18777445,0
CODE_1.SZ,20241230,13:19:27:410,28281276,C,0, ,0,2200,0,28270628
CODE_1.SZ,20241230,13:19:36:180,28295998,C,0, ,0,14000,0,26726360
CODE_1.SZ,20241230,13:19:36:750,28297215,C,0, ,0,129900,0,26008337
CODE_1.SZ,20241230,13:19:40:320,28303912,C,0, ,0,14400,790046,0
CODE_1.SZ,20241230,13:19:40:980,28305160,0,0,B,4.51,200,26628927,28305159
CODE_1.SZ,20241230,13:19:41:490,28306212,C,0, ,0,1900,0,28043426
CODE_1.SZ,20241230,13:19:41:490,28306231,C,0, ,0,300,28272138,0
CODE_1.SZ,20241230,13:19:41:490,28306232,C,0, ,0,300,28272137,0
CODE_1.SZ,20241230,13:19:41:490,28306233,C,0, ,0,100,28275571,0
CODE_1.SZ,20241230,13:19:41:490,28306234,C,0, ,0,400,28272141,0
CODE_1.SZ,20241230,13:19:41:490,28306235,C,0, ,0,100,28272143,0
CODE_1.SZ,20241230,13:19:41:490,28306236,C,0, ,0,600,28272140,0
CODE_1.SZ,20241230,13:19:41:500,28306237,C,0, ,0,100,28272148,0
CODE_1.SZ,20241230,13:19:41:500,28306239,C,0, ,0,600,28272711,0
CODE_1.SZ,20241230,13:19:41:500,28306240,C,0, ,0,1200,28272151,0
CODE_1.SZ,20241230,13:19:41:500,28306245,C,0, ,0,500,28274812,0
CODE_1.SZ,20241230,13:19:41:500,28306246,C,0, ,0,500,28272155,0
CODE_1.SZ,20241230,13:19:42:120,28307354,C,0, ,0,3600,4167625,0
CODE_1.SZ,20241230,13:19:42:390,28308370,C,0, ,0,100,28276201,0
CODE_1.SZ,20241230,13:19:48:090,28319458,C,0, ,0,3400,26628927,0
CODE_1.SZ,20241230,13:19:51:040,28325339,C,0, ,0,2500,0,28190923
CODE_1.SZ,20241230,13:19:51:260,28325867,C,0, ,0,4000,0,28059331
CODE_1.SZ,20241230,13:19:52:860,28329260,C,0, ,0,500,0,28183562
CODE_1.SZ,20241230,13:19:53:270,28330110,0,0,B,4.51,1000,27084565,28330109
CODE_1.SZ,20241230,13:19:55:130,28333307,0,0,B,4.51,500,27084565,28333306
CODE_1.SZ,20241230,13:19:55:130,28333308,0,0,B,4.51,100,27693170,28333306
CODE_1.SZ,20241230,13:19:55:130,28333309,0,0,B,4.51,100,28266796,28333306
CODE_1.SZ,20241230,13:19:55:130,28333310,0,0,B,4.51,100,28266807,28333306
CODE_1.SZ,20241230,13:19:55:130,28333311,0,0,B,4.51,3200,28272074,28333306
CODE_1.SZ,20241230,13:19:56:880,28336487,C,0, ,0,70000,9592982,0
CODE_1.SZ,20241230,13:19:57:860,28338370,C,0, ,0,1000,0,28207311
CODE_1.SZ,20241230,13:20:00:770,28344110,C,0, ,0,800,27931531,0
CODE_1.SZ,20241230,13:20:01:030,28344516,C,0, ,0,600,27174973,0
CODE_1.SZ,20241230,13:20:03:600,28350176,0,0,B,4.51,300,28272074,28350175
CODE_1.SZ,20241230,13:20:03:630,28350376,C,0, ,0,11200,0,28294894
CODE_1.SZ,20241230,13:20:06:180,28355515,C,0, ,0,10000,0,16068577
CODE_1.SZ,20241230,13:20:08:470,28359964,C,0, ,0,3100,28322526,0
CODE_1.SZ,20241230,13:20:09:030,28361007,C,0, ,0,200,0,28174703
CODE_1.SZ,20241230,13:20:12:030,28367178,C,0, ,0,200,0,28274800
CODE_1.SZ,20241230,13:20:12:310,28367732,0,0,B,4.51,300,28272074,28367731
CODE_1.SZ,20241230,13:20:12:310,28367733,0,0,B,4.51,300,28293941,28367731
CODE_1.SZ,20241230,13:20:12:310,28367734,0,0,B,4.51,1100,28300290,28367731
CODE_1.SZ,20241230,13:20:12:310,28367735,0,0,B,4.51,300,28309441,28367731
CODE_1.SZ,20241230,13:20:12:460,28368350,0,0,S,4.51,900,28368349,28367731
CODE_1.SZ,20241230,13:20:12:870,28369214,C,0, ,0,1300,0,28307614
CODE_1.SZ,20241230,13:20:13:510,28370380,0,0,S,4.51,2700,28370379,28367731
CODE_1.SZ,20241230,13:20:14:180,28371588,C,0, ,0,31100,0,26526465
CODE_1.SZ,20241230,13:20:14:980,28372668,0,0,S,4.5,1200,28372667,28282276
CODE_1.SZ,20241230,13:20:14:980,28372669,0,0,S,4.5,1100,28372667,28282349
CODE_1.SZ,20241230,13:20:14:980,28372670,0,0,S,4.5,800,28372667,28284023
CODE_1.SZ,20241230,13:20:15:360,28373522,C,0, ,0,2000,0,28213526
CODE_1.SZ,20241230,13:20:16:080,28375043,C,0, ,0,500,0,28086097
CODE_1.SZ,20241230,13:20:18:110,28378516,0,0,B,4.51,200,28370387,28378515
CODE_1.SZ,20241230,13:20:18:110,28378517,0,0,B,4.51,300,28370388,28378515
CODE_1.SZ,20241230,13:20:18:110,28378518,0,0,B,4.51,600,28370389,28378515
CODE_1.SZ,20241230,13:20:18:110,28378519,0,0,B,4.51,100,28370390,28378515
CODE_1.SZ,20241230,13:20:18:110,28378520,0,0,B,4.51,400,28370391,28378515
CODE_1.SZ,20241230,13:20:18:110,28378521,0,0,B,4.51,100,28370392,28378515
CODE_1.SZ,20241230,13:20:18:110,28378522,0,0,B,4.51,200,28370393,28378515
CODE_1.SZ,20241230,13:20:18:110,28378530,C,0, ,0,600,28370622,0
CODE_1.SZ,20241230,13:20:18:110,28378531,C,0, ,0,1000,28370393,0
CODE_1.SZ,20241230,13:20:18:110,28378538,C,0, ,0,500,28370396,0
CODE_1.SZ,20241230,13:20:18:290,28379093,C,0, ,0,5000,0,28199123
CODE_1.SZ,20241230,13:20:18:320,28379236,0,0,B,4.51,100,28373670,28379235
CODE_1.SZ,20241230,13:20:18:320,28379237,0,0,B,4.51,100,28374826,28379235
CODE_1.SZ,20241230,13:20:21:750,28386615,C,0, ,0,2000,0,28283810
CODE_1.SZ,20241230,13:20:22:780,28388688,0,0,S,4.5,300,28388687,28284023
CODE_1.SZ,20241230,13:20:23:230,28389550,0,0,B,4.51,1000,28374826,28389549
CODE_1.SZ,20241230,13:20:23:280,28389608,0,0,S,4.51,9400,28389607,28389549
CODE_1.SZ,20241230,13:20:23:320,28389668,0,0,S,4.51,1900,28389667,28389549
CODE_1.SZ,20241230,13:20:23:320,28389670,0,0,S,4.51,5300,28389669,28389549
CODE_1.SZ,20241230,13:20:23:320,28389672,0,0,S,4.51,4400,28389671,28389549
CODE_1.SZ,20241230,13:20:24:040,28390703,C,0, ,0,5000,0,28203364
CODE_1.SZ,20241230,13:20:25:950,28394668,C,0, ,0,8600,0,28288996
CODE_1.SZ,20241230,13:20:29:010,28399900,C,0, ,0,1900,0,28327296
CODE_1.SZ,20241230,13:20:30:340,28402296,C,0, ,0,5500,0,24529758
CODE_1.SZ,20241230,13:20:31:380,28403884,0,0,B,4.51,3200,28389680,28403883
CODE_1.SZ,20241230,13:20:32:670,28405700,0,0,B,4.51,300,28389680,28405699
CODE_1.SZ,20241230,13:20:32:670,28405701,0,0,B,4.51,3300,28389693,28405699
CODE_1.SZ,20241230,13:20:32:670,28405702,0,0,B,4.51,4500,28389694,28405699
CODE_1.SZ,20241230,13:20:32:670,28405703,0,0,B,4.51,1900,28389695,28405699
CODE_1.SZ,20241230,13:20:33:370,28406954,C,0, ,0,6800,0,28198543
CODE_1.SZ,20241230,13:20:34:940,28409398,C,0, ,0,1200,0,28272321
CODE_1.SZ,20241230,13:20:35:280,28409997,C,0, ,0,1000,0,27716266
CODE_1.SZ,20241230,13:20:35:840,28410768,0,0,B,4.51,3000,28389695,28410767
CODE_1.SZ,20241230,13:20:35:840,28410769,0,0,B,4.51,2200,28389696,28410767
CODE_1.SZ,20241230,13:20:35:840,28410770,0,0,B,4.51,3400,28389697,28410767
CODE_1.SZ,20241230,13:20:38:460,28415014,C,0, ,0,3100,18370193,0
CODE_1.SZ,20241230,13:20:40:860,28420590,C,0, ,0,1000,26738833,0
CODE_1.SZ,20241230,13:20:41:280,28421254,C,0, ,0,2000,0,28061588
CODE_1.SZ,20241230,13:20:45:380,28428804,C,0, ,0,1200,0,28202703
CODE_1.SZ,20241230,13:20:50:980,28438886,0,0,S,4.5,5000,28438885,28284023
CODE_1.SZ,20241230,13:20:53:270,28443426,0,0,B,4.51,500,28389697,28443425
CODE_1.SZ,20241230,13:20:53:270,28443427,0,0,B,4.51,4100,28389698,28443425
CODE_1.SZ,20241230,13:20:53:270,28443428,0,0,B,4.51,4500,28389699,28443425
CODE_1.SZ,20241230,13:20:53:270,28443429,0,0,B,4.51,900,28389700,28443425
CODE_1.SZ,20241230,13:20:54:350,28445387,C,0, ,0,100,28394670,0
CODE_1.SZ,20241230,13:20:54:350,28445398,C,0, ,0,500,28395334,0
CODE_1.SZ,20241230,13:20:54:730,28446027,C,0, ,0,1000,0,25766023
CODE_1.SZ,20241230,13:20:55:630,28448556,C,0, ,0,1900,0,28415554
CODE_1.SZ,20241230,13:20:55:630,28448561,C,0, ,0,600,28389557,0
CODE_1.SZ,20241230,13:20:55:630,28448563,C,0, ,0,1000,28389558,0
CODE_1.SZ,20241230,13:20:55:630,28448569,C,0, ,0,500,28389565,0
CODE_1.SZ,20241230,13:21:07:040,28470837,C,0, ,0,3000,28389701,0
CODE_1.SZ,20241230,13:21:07:040,28470838,C,0, ,0,3200,28389702,0
CODE_1.SZ,20241230,13:21:07:040,28470839,C,0, ,0,1200,28389700,0
CODE_1.SZ,20241230,13:21:07:040,28470840,C,0, ,0,3000,28389704,0
CODE_1.SZ,20241230,13:21:07:040,28470841,C,0, ,0,1800,28389705,0
CODE_1.SZ,20241230,13:21:07:040,28470842,C,0, ,0,4400,28389703,0
CODE_1.SZ,20241230,13:21:07:040,28470843,C,0, ,0,5000,28389706,0
CODE_1.SZ,20241230,13:21:10:260,28484128,C,0, ,0,800,0,21514443
CODE_1.SZ,20241230,13:21:11:090,28487859,0,0,B,4.51,1000,28395871,28487858
CODE_1.SZ,20241230,13:21:11:090,28487860,0,0,B,4.51,3500,28414704,28487858
CODE_1.SZ,20241230,13:21:14:750,28498376,0,0,B,4.51,3500,28414704,28498375
CODE_1.SZ,20241230,13:21:14:750,28498377,0,0,B,4.51,1000,28453261,28498375
CODE_1.SZ,20241230,13:21:14:750,28498378,0,0,B,4.51,300,28464149,28498375
CODE_1.SZ,20241230,13:21:15:380,28499528,0,0,B,4.51,200,28464149,28499527
CODE_1.SZ,20241230,13:21:19:510,28506649,0,0,B,4.51,100,28464149,28506648
CODE_1.SZ,20241230,13:21:19:510,28506650,0,0,B,4.51,2500,28467251,28506648
CODE_1.SZ,20241230,13:21:22:550,28511930,0,0,S,4.5,600,28511929,28284023
CODE_1.SZ,20241230,13:21:24:280,28515001,C,0, ,0,15000,28467969,0
CODE_1.SZ,20241230,13:21:25:880,28518061,C,0, ,0,2000,0,28144657
CODE_1.SZ,20241230,13:21:27:460,28520319,C,0, ,0,200,26902138,0
CODE_1.SZ,20241230,13:21:29:920,28524403,C,0, ,0,5000,0,28291981
CODE_1.SZ,20241230,13:21:30:350,28525295,C,0, ,0,1400,28339273,0
